ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.361129769,187.912476,989.9725834,10.58550138,390.4090697,463.0193727,11.46282496,80.92139826,2.54586736,1
10.90252467,188.9113121,299.9602251,8.323040622,,398.9188595,15.67420954,69.55110018,4.910925765,0
7.848264468,208.7314537,1314.972117,6.76511788,327.6975408,308.0860503,12.36029198,65.7501725,4.283361364,0
4.358855861,182.2578143,939.0185467,8.422475923,,305.8275349,11.80500517,61.69611296,0.501352831,0
8.130012432,124.0073498,277.9456312,8.603296502,,548.5744617,15.68282106,91.86095967,0.484909027,1
7.571737577,176.4136378,1445.390183,8.988476975,354.7681149,344.4204348,12.6828689,83.56735643,0.936639002,0
8.934629131,162.3005936,801.6299218,6.406814395,357.8159294,337.7730515,21.23789913,65.70448052,1.343903322,0
8.009772027,197.439216,155.7027552,6.952008033,346.6287352,473.3300783,18.43783528,69.46628908,1.575055511,1
6.792316024,148.9891464,958.9077114,9.178560477,319.2229356,407.7417133,12.12095586,42.21884487,3.415465599,1
5.163552646,217.3247995,417.1384152,4.179107963,328.5039211,310.7711779,14.33539517,62.65495596,0.175050509,0
6.686465114,248.5677404,1215.355505,9.681154303,323.351749,411.1474331,18.13780484,68.75307439,0.105864206,0
5.724219319,146.8656798,1235.842007,4.868479989,320.0123716,414.4270167,15.52277262,84.40368411,1.492299922,0
6.129214825,178.500297,1469.473666,7.94480245,,437.2989953,13.77078322,59.87243304,3.583688573,0
7.882867607,171.8141968,777.71082,5.029568518,378.2417817,325.099756,13.78673733,97.24134982,0.644913644,1
9.504856757,190.5319471,709.6874756,5.254959291,,564.2031775,18.44303119,42.81536638,3.077517357,0
7.592007295,182.8190154,1142.539628,9.128797717,326.3348629,445.5626438,15.13778139,68.60810286,0.902618621,0
5.206175407,180.4450513,242.0824517,7.301735496,326.3000979,374.6757383,17.88587726,75.93971569,6.516937369,0
7.666904002,253.1496512,843.027495,4.384357707,325.4132479,422.3892918,13.16829923,40.05215065,6.78116253,0
8.79494723,199.6626368,842.0590202,8.808246918,343.485533,378.1203925,21.7803731,80.4882741,1.058421035,0
6.085325644,203.0703085,179.7360281,6.310902368,362.275707,409.7422238,18.27727726,78.92957895,0.784069957,0
6.79897425,209.609618,656.076924,2.102690991,,294.3100808,8.064296053,70.19062482,1.58953593,1
7.022032292,203.8843728,1287.262958,8.109311854,334.0274201,532.3111875,14.23601317,74.63870561,0.825409634,0
5.82265253,207.1721681,1291.422752,6.096360029,332.766156,369.0292128,17.53395379,55.03017501,3.347737829,0
7.972420651,126.7481003,193.8946141,10.59739483,,456.2331895,10.15713862,79.31055732,5.247215397,0
6.818577777,168.2833649,181.54528,9.725321293,333.6395113,353.0699388,17.29373229,67.25251437,3.354230681,1
7.629298666,141.6223953,430.9084417,8.260928446,335.5098302,534.7114545,15.35087273,62.89655827,5.21779334,0
5.668761733,179.7025031,1318.410791,10.12033402,296.4251538,450.2956957,14.21581713,82.06633367,1.517475253,0
6.34381255,206.2634178,236.9087484,6.237135145,352.1592258,547.3253178,11.75985221,62.34838795,0.509935238,0
8.083572037,256.2019803,1093.995364,4.047620471,,433.4760113,12.42739492,55.73299125,4.017670707,0
6.440750272,169.7281695,196.6901484,7.261810761,359.2669618,535.6525599,11.77246443,67.29719878,1.341086376,0
9.590445777,268.6792987,953.5498879,7.625640811,358.3367601,549.827142,12.01586777,63.69840388,3.337563133,0
6.400545722,145.483239,566.2975837,8.18081336,333.71087,342.9790126,13.8064055,85.67905324,0.946779739,0
7.337027089,235.4664047,1193.925246,6.476056909,,443.8947357,12.17852047,34.19440434,0.254157188,0
8.398886248,219.92139,388.8511508,5.687072313,324.0385057,443.5480065,17.76334283,79.74786822,10,0
4.872451401,172.5845122,976.8426526,8.289306745,293.6110485,389.4711494,15.87247449,67.97686941,0.509524699,0
4.358786782,179.9623512,391.7396751,8.296497385,,386.4176406,10.08011568,69.90483487,10,0
4.711515528,120.1019079,1084.807411,6.369370882,,433.7443917,8.510882717,100.2322952,10,0
8.893876155,252.1484987,1316.83315,6.173823145,320.323984,349.8160843,13.10989785,58.80129097,4.736989527,0
6.172212781,220.1478891,233.8626087,6.611543403,285.192181,325.721747,13.47275776,89.41293484,3.231341789,0
10.83729893,208.1880859,1306.563748,4.925015362,,441.0525706,19.09566367,50.66314995,2.586878528,0
6.153628602,233.625145,910.6841189,6.519062894,,285.4124362,13.09326235,25.06190431,6.032020703,0
7.276826955,207.137328,234.3102118,8.494115369,325.4039934,569.5692234,14.3139868,,1.025103643,1
9.313164929,243.6065076,669.9356903,3.99217136,310.8450723,487.6980521,17.22323749,83.87149584,1.891538233,0
10.00913933,167.4661915,283.2474256,7.709710507,361.0093107,625.3467725,14.15153822,74.83119361,2.897939909,0
10.09225536,164.0263403,1065.504439,7.723304587,350.7562609,374.7947194,16.66844562,65.54266159,1.588957609,0
8.812549346,183.4888388,1150.358795,9.777807381,319.8705845,482.4450256,13.3097227,46.85340962,1.673156649,0
8.536093789,149.1227941,203.4049544,6.537028224,302.6986306,393.2934779,17.61522935,54.21793925,1.202707601,0
7.888790424,187.2305346,783.9027864,4.339310242,300.697128,437.3255073,13.97201408,,2.4919346,1
8.167541614,193.4624198,1231.206331,8.021803498,,374.3178878,13.74936289,43.74470516,5.702872577,0
6.173221426,199.5979428,1407.43641,8.229992839,320.4837541,419.6622002,11.96407193,63.92555422,0.675167553,0
5.772701675,202.5694674,794.6009068,6.913500541,304.9514981,434.1984358,13.69689309,64.20566665,8.174050048,0
6.994938314,212.8185629,1427.904874,5.41397794,,445.5559008,12.40991039,48.56091384,3.504732754,0
6.744723066,186.9442114,826.7490072,6.212264735,330.7896948,385.0189506,12.06253381,72.59527719,5.19945094,0
6.320157926,188.8541693,621.5762172,7.467623829,309.6145601,465.4998707,11.05409287,47.18365138,2.43708089,0
8.044581171,146.6272367,1279.894536,6.340534135,368.9412139,346.5203097,15.26672628,56.98992563,4.535799991,0
8.432957813,223.3329586,764.8249302,7.995890069,299.4027729,428.9480234,12.23090783,68.83682935,0.048999176,1
7.132610329,226.4275859,734.2586403,7.692413006,289.9213805,284.7744589,11.86848044,51.87520737,5.117523077,0
9.216295122,170.5712978,760.9531096,5.194783894,363.3087554,641.5860871,17.18318017,40.91657178,0.12289995,0
5.287466329,278.0814463,1277.838253,6.908571954,319.3820023,486.6379375,14.35134051,84.79879219,6.619463206,0
6.709510811,210.2049213,1256.315235,4.312761964,329.1464376,344.5151501,15.10919086,,10,0
5.924766519,233.8562191,635.103989,8.293018015,,461.2097797,12.87796036,68.75086751,1.044706805,0
4.200195074,218.0195299,533.2847968,3.124832555,,498.9335185,14.83662396,42.1682342,0.708376952,0
6.875978971,283.8958638,763.2956349,4.656537749,334.1808334,420.6076491,12.70248944,72.10232429,4.349151572,1
6.817378737,263.6327218,880.5201391,6.566928594,295.7742178,462.4397372,12.00232293,76.02136709,0.87517607,1
9.270174615,176.9396759,395.5889554,6.083267856,336.2964131,491.4779238,13.53126371,96.94410397,6.019965009,0
7.946217527,146.7899381,1201.234873,7.254980811,282.6935021,482.2944042,10.61155551,70.06944171,0.325571849,0
5.463719764,197.712183,755.4000103,6.476583882,362.7219539,503.8430011,18.89239348,80.34634784,0.403870926,0
9.78113885,232.864391,534.3660452,6.7026716,343.5987003,447.3946851,13.90008919,52.89208479,10,0
8.831550543,192.6176623,204.8904398,7.458969894,,474.1478985,16.98636537,82.44020227,3.361091528,0
7.873146555,193.2826017,396.3254826,10.89666275,337.5062107,414.9020172,12.99782291,69.86738195,5.629741602,0
6.660273852,257.2313286,1426.457699,10.32655757,356.4154339,506.3759338,11.33748863,69.42571454,1.176148699,0
5.560841145,245.090825,492.3945459,9.367419403,350.6149619,344.056871,13.90470967,,3.385517799,0
6.441689836,229.5404126,294.8459696,7.04232643,372.6944654,395.4043622,14.25330768,40.97435539,2.705993792,0
8.63312293,208.8377106,717.9755479,6.445280106,,407.0173979,7.070771158,76.38352083,2.772591618,0
9.826879459,143.2999595,495.2772279,5.690078271,338.8971999,573.8147436,15.31551466,48.97388657,3.442139102,0
9.314865292,165.9062804,100.9809129,6.682691502,309.121602,530.07252,11.47201557,,2.569534742,0
6.266725867,201.8337199,518.5605651,3.929623912,325.0612461,428.6613982,8.819491446,76.37375325,1.68142591,0
5.32057385,139.9553504,838.9575047,6.627704891,346.4411554,378.7710756,17.54448464,54.79876743,0.96857135,0
7.21132937,175.4607816,849.9829394,5.427532729,332.1960482,411.3020866,11.66599465,60.28193206,4.390580366,1
4.347340952,188.3143778,567.0104357,5.493514236,343.2396122,475.3018837,17.82683829,38.3373455,0.769606332,0
7.484751571,187.7870171,698.5889966,7.722560987,322.5210354,467.0904246,21.23397837,68.16364196,3.536419508,1
6.778596121,215.9127233,1450.000981,5.02002691,333.4992027,311.7970421,10.77632094,69.11459306,0.797107499,0
6.300945247,222.9651976,597.155292,5.69606391,395.7285408,467.0884417,10.4540293,73.77900664,2.945130282,0
4.607945399,179.8059924,424.4288792,5.332099117,333.1981907,461.5304456,13.5573812,60.571241,4.124025583,0
7.77040016,207.0591139,403.0272139,4.438196616,341.885682,393.5132565,15.56463656,81.42151397,0.74044157,1
6.200948741,183.9078604,713.7586884,2.726765626,358.5564707,631.4986231,17.33315332,68.18322677,0.185445262,0
5.245124746,251.8066655,1151.304216,6.253179732,346.7052091,410.3224303,18.62712569,82.95587204,0.421145817,0
2.69160668,150.07609,348.6828671,6.570596052,322.5165819,287.2860574,11.23040822,71.82128076,2.794190017,0
6.958727642,175.1571552,1078.479384,8.407449954,319.2536314,484.2798902,16.81276697,94.35695427,5.68030846,0
9.658377395,197.6021251,80.66724386,9.502809435,332.3319845,449.3616793,14.45859092,70.00021888,0.13812183,0
9.491888822,185.403976,657.4528181,9.690213096,333.5645874,409.1135118,14.74123956,64.18372511,3.974483325,0
6.314355615,158.3187408,1175.004345,7.728601254,377.5432914,568.3046706,13.62662391,75.952337,1.252546173,0
6.096681909,176.0314499,541.1627859,9.771211536,347.8937385,453.7059933,13.25468908,61.05777776,1.95330122,0
7.703161384,191.7736202,867.4187971,5.311112032,321.3205511,342.5013872,13.79253517,54.46352461,7.929297554,0
5.502421841,212.4291243,347.2198876,8.727110118,,396.0527818,11.38395352,75.21933821,1.210273346,0
7.45268785,199.9422222,1125.893317,6.490994017,336.0407413,344.9703629,12.64041402,46.85452354,1.878355541,0
8.149120418,142.2720842,125.8046997,8.279275414,293.1607997,391.8413032,8.92359387,68.31661212,0.041330645,1
8.840399836,162.8900831,1286.186835,8.312484093,350.6817323,550.817564,15.63226808,72.45738493,0.255362579,0
6.849768885,245.7196095,337.3847603,8.832389881,373.4635441,348.6185433,14.10587158,84.74056757,0.897610939,1
6.694489375,206.8278179,1317.877146,5.379860573,,365.4008092,12.49518937,79.29542345,0.084742411,0
5.68302612,199.1075048,561.1673999,8.171994841,380.0781732,333.1565382,14.5378502,62.24635787,2.993928889,0
5.759679469,218.8248126,1097.891183,6.286357794,310.7611598,518.7327779,15.18634236,50.83701298,1.667460375,0
6.660281662,244.9286656,512.8766818,4.745970266,330.6357882,383.9475373,14.89700131,,2.383183187,1
7.55104826,199.2139707,1363.571923,7.307410957,,293.8334657,14.25468217,68.76341847,0.575832992,0
8.370376939,250.572683,233.623832,7.287604793,345.1099622,426.1037151,13.98415569,60.15973017,1.052641135,1
5.795231574,151.0859374,308.8536944,5.651588765,,468.472601,8.623794838,102.2464466,3.270365577,0
9.239032853,224.3471475,764.8936815,4.724373099,337.4063418,476.5794564,17.21367608,64.97596072,10,0
6.593314598,227.6862066,168.8107366,7.676323151,349.995746,388.1377538,12.61173596,80.18607145,0.155196299,1
6.967949058,178.2980513,334.1712678,7.08537701,335.8583694,287.5729466,17.45988792,46.95327116,6.63232457,0
5.879182481,186.1783756,1418.461254,8.494235192,328.7473154,427.182531,13.3000239,52.16241879,2.580306874,0
3.36363961,176.857122,1465.910009,6.533468857,316.5414683,505.1220153,21.31960739,60.1263435,2.489785718,0
8.326068095,200.9162625,595.5760275,9.387522328,325.4669827,450.4413518,12.42337951,73.91402564,2.081113219,1
8.105265846,229.3393324,1388.76473,11.29939021,326.1570433,439.1213011,21.1579914,40.09669635,0.215758153,0
6.578008664,188.2218125,839.9957797,5.71431171,334.243304,436.3969952,15.22096657,43.36049391,0.282526083,1
7.100486076,192.0413691,441.1265755,7.90576867,305.8077374,429.7662233,15.01813769,44.88759754,2.755720048,1
7.773908827,218.9072878,1068.478146,10.90868669,,421.2968495,8.010420329,79.08553238,1.250906642,0
4.656181215,209.6824662,1005.40762,2.654490954,322.1560371,413.6735861,12.99676073,42.98984918,7.476448847,0
6.206420984,183.4026482,1484.231713,4.425026226,,411.6160703,14.06605748,77.18579204,1.565611874,0
8.191397019,214.1073248,434.3185667,6.608099752,310.0149507,382.6222745,15.8969581,57.19682733,0.463937513,1
5.118565865,121.0363186,1024.486279,8.297074094,372.0373589,260.5661636,13.05403007,66.55346544,3.762840108,0
7.440336898,143.099103,125.4344448,6.08432483,370.86955,486.0593044,13.9247317,63.80230173,1.041673881,1
4.965127293,192.1210523,214.7867561,8.927043243,,413.2483341,12.73981847,85.02703392,2.236293259,0
7.699644974,240.3488204,55.68164368,7.050728842,374.1816743,567.7842757,15.58720585,55.83596571,3.590324173,1
6.946537777,200.099013,1499.217988,6.046110608,,421.060326,8.320276395,53.77559173,6.915689097,0
4.577302276,209.1645178,1213.296861,7.669132348,433.6943202,421.6252381,16.35221983,,4.713410483,0
8.747109032,206.249937,1190.748371,7.771205679,324.3831702,521.320673,16.17373017,68.24694466,3.384380375,0
5.898112635,188.7993021,789.1028092,6.844850276,326.2547013,500.3864689,13.37336915,65.9090572,3.414865904,0
5.784621344,212.317666,485.0972702,7.925886801,364.0814124,464.108595,15.46525641,70.10584396,8.752130173,0
7.300853796,240.077927,269.3332125,8.418958241,317.3013687,426.1752532,8.07715615,49.27011459,1.052181278,1
8.722956024,184.0746276,462.7783713,6.866434553,333.8024747,508.6811449,16.58620538,81.7128488,0.003338139,0
5.476267272,190.5515721,595.1582718,8.93974815,323.7428268,499.9375021,12.41542979,54.09558139,0.952175443,0
7.092519775,207.4224363,1146.649641,9.765920759,320.630725,466.5925435,19.15626102,58.26530475,0.737284942,0
7.64322475,149.9550474,832.5095939,7.146139714,336.0119081,285.9980485,14.29857879,46.11376286,3.25266033,1
8.039658411,232.6001511,162.3512585,7.558162034,334.0499626,542.2114326,14.01354151,85.21509462,3.013002831,1
7.264662333,224.1749356,76.14206299,6.668868088,286.9439221,330.0447146,17.74409576,77.81780421,2.700229065,1
6.449458241,192.1452539,198.3816603,5.101158421,,590.507222,18.73638048,24.73422718,0.049130443,0
5.758614669,237.5826728,645.2231349,3.074316127,,374.0216552,15.80445089,64.486384,3.914453418,0
7.129215825,187.0817579,1403.12973,8.288504922,351.5732575,577.40281,14.35764828,,1.172603364,0
5.391791482,152.1152127,974.2335978,7.761108314,387.5188104,393.820412,10.10746247,55.28667061,3.281375677,0
2.617974275,190.3352728,1212.647555,8.548754211,311.6801658,399.6064941,18.52432004,67.22633993,2.439702998,0
7.654839706,183.2199042,726.243162,6.790897373,381.4590235,344.967064,11.13845911,71.70459492,1.258985382,1
8.355902262,187.0191854,574.4158206,5.588012812,333.2190468,478.7730832,15.01141405,69.8051333,0.433608082,1
3.455601347,223.890412,207.1805404,8.569451242,,375.1422771,15.43084723,64.56414327,0.297535318,0
5.485403943,227.3161279,1320.102882,9.507584645,345.1392345,343.2427106,12.76906982,82.82628226,5.342785011,0
7.928731392,197.7790469,1185.582042,5.182435715,329.5021044,356.4767227,11.88286121,45.706793,7.517687688,0
10.0862432,211.6638524,293.7712415,6.672340965,380.9456027,360.1074405,14.17531654,69.94967472,3.147650181,0
7.031190562,172.9682028,792.7778176,7.032642617,,571.6288923,11.54987731,56.49920718,0.327550491,1
5.907995588,181.5898853,756.6934715,8.727866524,,353.6042916,13.93942471,73.99053906,1.542630118,0
6.725655338,256.7043382,956.3827514,7.940595236,326.4626658,552.1621808,8.802846639,,3.916236388,1
9.062314629,223.0578346,1421.970996,6.02681657,,482.4062361,6.747761289,83.18675082,4.539941701,0
6.031053731,191.3013594,890.6685906,8.779726262,,323.8121162,19.07282727,61.56032811,0.377433374,0
5.80121199,244.4613421,833.3150368,7.149052944,,337.7135686,23.66766678,73.23346576,9.22E-05,0
6.275884717,159.399398,122.9682528,3.713593556,312.9762543,377.0679724,17.24669811,82.19723305,3.735812298,0
5.570007088,182.8851372,141.2158402,7.462757885,332.4867311,398.7797464,17.30161654,64.07023584,1.322948162,0
7.184005474,253.0543889,321.6528474,8.524370962,364.7494824,479.6997629,15.82307429,70.75818969,0.881025311,1
9.437017688,228.5228602,97.08261895,6.179855165,,361.705354,14.55422004,60.6122302,0.038944093,0
7.48461891,116.3382781,1127.861699,8.652210468,322.8922523,360.6480784,7.848312949,70.97700108,2.331539657,0
6.621469747,233.3007587,1098.828941,8.407497057,,232.613624,18.45940779,60.99359036,5.714463397,0
6.562283097,243.6825583,247.2815399,6.502257263,350.4498974,487.556493,10.45162924,84.17884541,9.484060709,0
4.655213787,170.4963111,1262.314406,9.536011426,374.7758756,378.8738546,10.97215006,63.29329628,2.502369738,0
8.324664666,177.5099898,274.4397505,6.669920258,,486.8060508,13.49078768,65.36639189,2.16748902,1
6.883244204,190.6699278,486.7046011,10.52585777,,461.9289812,12.53168428,44.88784334,0.266678517,1
6.72928013,131.3962531,411.0165038,7.75350238,305.3829137,456.5122738,16.86472165,81.52612291,2.388017828,1
11.78966135,253.8409045,589.8452929,11.22439457,,555.9329912,15.15462769,81.74609532,1.434006174,0
7.448129363,214.2930323,419.2624605,9.273679482,375.5055831,356.8058547,15.18450917,80.23117222,2.802869858,1
5.872313425,193.7211194,758.9788433,8.344391016,373.5977905,375.0728751,11.43597972,28.99363632,1.476631633,0
6.360463606,205.5518541,640.741428,7.226877906,329.4043999,386.3075461,9.223072487,69.70302609,0.82449152,0
8.722668564,192.4679546,1480.525762,8.815844633,346.7418224,266.3577439,15.93005092,83.26252889,0.299345898,0
7.169905616,119.8858103,131.0932077,8.051538022,351.1614271,472.064091,16.64281537,62.647091,1.134652166,1
4.842583033,155.4877245,256.1629958,6.25089349,305.8497968,518.1018161,15.77243798,97.19907686,0.304918456,0
8.378843402,165.4670247,126.5975462,8.433096578,334.3977773,494.1545047,16.66661347,69.58025301,0.584021624,1
5.997783872,163.4968949,957.4697327,6.54168146,339.3714799,468.3769554,19.74907906,61.79097988,10,0
9.809946664,184.8696062,129.0384522,3.409575836,337.0471082,461.076821,13.71550393,42.07812211,1.761519767,0
8.620072099,244.2093846,1262.837619,4.711350413,299.797515,387.5894272,15.36359878,70.82324355,2.277039052,0
6.329017157,227.4326629,792.3110145,3.646847512,321.6710734,433.2764907,11.69009122,57.0496899,6.205351188,0
8.921524543,221.5753473,814.1610556,9.914965569,,372.8039093,12.05443924,51.89250008,10,0
7.101783266,225.3141509,864.3120362,8.20410214,350.1080935,331.6738244,13.11496542,60.16214813,2.621953553,1
8.279160513,217.9449791,297.6798741,8.299339281,,367.5700816,15.42103353,36.44661433,5.021510467,0
7.727099226,150.4512796,336.6509395,7.569543693,296.0021941,521.5615613,16.29583717,44.28855177,1.187766967,1
5.730465018,182.4401599,512.2851182,8.253966478,,401.509481,13.36177755,52.95290369,1.094743347,0
6.034675252,276.6997645,910.5698029,9.160739639,361.2211655,457.5515592,21.56448866,93.74033372,1.546026027,0
8.544941226,120.7854495,354.6707751,6.83595144,328.2402892,261.4352152,18.40613902,54.85212343,3.348868201,0
6.497837002,286.5679908,218.6810043,9.840540425,321.6860585,437.8795085,12.87159907,78.73205511,3.438920623,0
6.394527305,185.9826516,1456.669485,7.80439076,338.195387,570.28826,14.60144315,,1.136058124,0
5.567316131,229.7762645,81.87363147,8.711705729,302.3157593,437.3669088,11.92755244,78.57644087,0.428875376,0
7.635398598,256.2733925,1213.911238,5.766780236,274.6461166,467.7523179,12.37668596,89.90494986,3.002249115,0
10.09378738,169.9439136,1192.650967,8.987042737,317.8298136,289.5375295,8.069436301,63.6649491,0.41201886,0
5.398700629,218.1726596,480.9604651,6.164048564,366.1479915,416.8703326,8.954519549,72.62027968,2.591753183,0
7.036329185,228.1114626,246.6585932,6.491360268,,494.6204407,8.716667103,56.18885178,3.546850463,1
9.118330833,229.6084993,261.1615377,6.007956224,334.0542887,605.4657471,14.86137709,103.3228547,3.618039618,0
6.880537913,230.4300559,1061.275845,6.113973912,,294.5828325,12.90875475,91.85652704,4.200840452,0
7.678557694,228.2519948,982.0695571,5.905206999,,475.2957333,13.6726468,54.49246879,6.187385664,0
5.406409708,153.5062323,1184.981228,7.84706647,349.8243904,496.8728455,11.45762389,61.11052919,2.079195504,0
7.642460646,211.7658865,1409.3477,9.507303262,,316.9217755,17.76639712,53.54119063,3.930770011,0
6.719283602,146.7620233,1053.294677,6.391438921,316.4956306,469.8950016,11.97141687,62.0045632,2.896228141,0
8.478594994,164.7080349,275.984728,7.14135963,,634.1181328,21.97715822,33.27929799,0.619744167,1
8.781079077,298.0986795,402.9917943,5.878992533,,400.3307976,14.06336966,64.36859318,0.078076159,0
10.88434546,270.2095492,1271.18091,10.52055501,360.2955743,437.5154214,15.95268036,67.87849673,1.00449457,0
7.86944976,113.0244717,353.49381,6.489951186,,392.1091455,15.7933917,68.79744324,1.755751665,1
7.488694475,149.1716903,155.1573596,5.073073966,,465.5548937,12.20195002,65.90985037,2.879990836,1
7.291576452,237.5192505,1069.756078,8.323329912,308.006321,396.3765543,13.49253565,82.75327777,5.690546675,0
6.470250561,191.5268744,633.6632155,4.751004539,387.2455523,435.5233975,11.87518416,56.02909753,0.655385023,0
7.507725765,222.9500368,1384.058076,7.108973653,,368.2844944,14.3835847,70.07270036,0.402479764,0
6.556897885,191.767047,992.8698531,9.111721943,309.7875155,413.1586361,12.30710887,88.89255531,9.929681355,0
7.252691464,184.0317758,181.1075178,6.536992176,309.4511867,441.5940268,11.43817528,77.50819277,0.343017306,1
8.976396303,141.300305,1424.392023,8.214713559,,580.8707591,10.60328,94.94910831,1.953086644,0
5.490186152,148.6079443,424.9080323,6.15909513,,427.0409817,14.42340359,56.46038632,2.642508194,0
8.709817842,236.2788665,538.9581111,9.332861242,,501.0185347,11.59070662,91.6809313,2.338563401,0
8.975672601,205.6677185,633.2775998,6.712854186,297.8371878,494.4842495,13.8089233,70.7142255,0.269879673,0
6.82289721,136.5577849,124.2752298,8.440399978,,386.1040002,13.83187677,73.82455574,0.176152613,1
3.817217651,238.9924141,769.9473622,3.923239294,276.4022799,406.2451288,15.4107638,,0.334415547,0
6.088267019,225.1068358,228.8118121,7.093310282,313.1681338,413.2089485,15.37561622,32.68185115,2.642681604,0
8.94549182,167.0173834,631.4069737,7.967085789,334.0869771,400.3934375,18.17914888,70.31269587,2.358057264,0
6.965697907,156.4229409,558.5291926,9.46128508,,483.7457161,7.897724429,54.91394346,0.798704325,1
5.501046652,189.4479647,1170.618121,6.346378214,341.3464431,490.6252913,12.53746628,61.58137809,3.046462032,0
6.242837618,196.5339601,1214.597242,6.176786259,,497.5236046,18.70427854,59.73043815,5.14552053,0
8.26093004,170.2270798,272.4486795,5.433802468,331.8568921,311.7729001,15.70370723,54.01311185,0.127404295,1
7.820100352,248.3760156,581.4992217,6.665873261,342.7208077,505.6774089,19.74281527,58.65852985,2.068242133,1
6.641601851,130.5585615,591.3620835,6.317654427,322.0595876,524.6456428,15.31804839,75.37640814,3.506882925,1
6.449763382,278.2317536,269.5451437,8.12826238,318.3565023,335.2405112,16.66490001,48.35725675,0.872308208,0
6.412362776,274.9687829,1207.757582,6.112819083,350.3637028,331.1204959,12.61079862,,1.103514949,0
5.616384723,196.1962133,1075.481076,9.624699427,365.3488403,363.8034765,14.92405807,41.12138241,2.852940822,0
9.423063534,183.573783,326.0535901,9.753766228,336.4048187,368.359984,11.09587801,66.82012406,6.846444866,0
6.516519296,179.3972322,581.7467675,7.15534378,321.4421133,525.9000949,13.47814984,60.05829023,4.981000494,1
8.825737781,189.0315882,203.417286,6.06011893,297.5127991,476.9167256,14.97396965,47.01288944,2.624944146,0
9.281974078,197.7451412,960.8995658,6.456555757,344.1272534,555.9197962,9.028358906,78.93309631,3.930464503,0
8.497466347,196.4523025,225.9892906,6.309195827,355.1647923,300.9334915,13.17806888,80.60477634,1.361552234,1
6.352569531,252.4045646,1479.604545,2.562255458,350.5477573,454.9698121,12.03186303,69.29225204,3.073010619,0
7.605595136,190.8902193,1181.989008,5.739025428,,402.7994967,13.90608196,95.38266214,1.883098668,0
6.96370659,249.5893587,615.8458969,8.211762262,293.078666,268.4408502,18.42298541,68.47419413,0.631926572,1
5.644447209,163.205548,888.9177018,7.153803397,299.5667509,344.7169755,5.159380308,55.5289486,3.629351707,0
7.486538923,129.8639728,1371.445634,9.97480788,301.4297473,503.9103898,8.741257762,76.31069468,2.438933235,0
5.231440313,215.4395235,853.4439566,7.417040992,335.6524539,483.6580284,14.53285431,66.03724574,1.332406921,0
8.781519083,225.3977869,303.0228053,9.248499178,,402.115616,15.53597901,87.08391927,7.268811944,0
6.303074054,136.2950366,599.1198656,5.56017947,358.9330887,567.4636696,11.50580332,60.77385711,0.06346903,0
7.301739484,248.1328614,1272.560054,7.100523371,343.0579753,433.4498994,18.65888632,53.30375957,1.138397298,0
7.424931807,213.0664067,984.1088732,4.745340497,292.4192469,478.1667105,14.18985646,82.05440434,0.175689699,1
6.611642539,202.4195048,993.5503573,3.830238422,326.9079236,461.9588119,16.61145787,104.3732501,4.364070584,1
7.880040702,207.2671327,1306.891154,8.888347449,317.2791232,531.7689878,11.67431809,48.35824968,3.633067325,0
6.287644515,191.3894225,1346.260933,6.55710482,313.8662822,525.0310202,12.63018164,108.2652268,1.207493529,0
8.306945946,236.5324042,1383.699229,4.275693047,,384.7291624,15.12105523,55.50773876,3.377915636,0
4.98103048,231.9732976,187.5313302,8.673483138,360.6722107,375.0820594,12.17878804,66.86450108,1.512231469,0
7.189569369,152.9075606,838.9827028,7.499916848,338.5849212,524.1080236,14.14398937,69.01623971,4.234883171,1
9.908393499,181.0806563,1123.738806,7.975630924,360.0869012,378.1542339,17.67456509,,1.816418215,0
5.499503013,173.6777021,1147.543925,12.65336202,289.1268457,599.7292459,8.38640745,49.65855359,1.594512516,0
5.983382544,169.3559272,929.7384929,8.24782761,337.047896,330.3553226,14.74909031,58.35685104,8.187664415,0
7.770861774,208.4023672,291.841636,7.296281894,,453.1669866,12.52967959,60.43501604,0.866564679,1
7.269372673,188.1559799,1206.259803,8.306926277,,363.4718511,12.09451301,74.71867577,0.385025525,0
7.525945149,159.6955543,1094.161434,7.689304574,,337.3880348,23.10801589,76.09446944,2.635129297,0
7.733780695,145.4923058,174.8968687,11.99601512,336.6878091,433.7096721,10.45887423,,10,0
7.952082203,186.1996804,722.5242458,6.387037208,335.3488807,380.5782648,19.07399551,75.90307215,1.423670162,1
8.664549763,200.0027932,302.2672293,5.283593552,343.0803772,593.4836023,12.27307332,75.25621195,0.192133573,0
7.614727985,155.8293504,539.3417163,8.603926762,321.7869653,387.5218331,7.809444539,77.87921906,1.243390117,1
6.638113518,214.0353122,76.2175837,10.13012504,383.7542995,487.421635,18.91758399,51.48535051,2.115244259,1
8.008860552,246.0664756,630.4783092,7.717662268,343.0473837,753.3426196,16.91790079,60.43603209,0.529935916,1
9.849822902,160.4320288,847.3215357,9.272066267,358.5471475,464.5733382,11.22081749,67.64606592,3.219730409,0
6.80104938,182.6466585,948.3947596,3.715065352,362.4846036,315.189948,12.13242545,65.49992502,10,0
5.538206043,173.2728182,1012.061,4.737825631,,525.884833,14.56781892,57.82202269,1.803014089,0
